// Initial random seed:
8

// RunInitializeCallbacks():
initializeTreeSeq();
initializeMutationRate(0);
initializeMutationType(1, 0.5, "f", 0);
Generation: 58511 PopSize: 236394
Generation: 58512 PopSize: 237294
Generation: 58513 PopSize: 238197
Generation: 58514 PopSize: 239104
Generation: 58515 PopSize: 240014
Generation: 58516 PopSize: 240928
Generation: 58517 PopSize: 241845
Generation: 58518 PopSize: 242766
Generation: 58519 PopSize: 243690
Generation: 58520 PopSize: 244618
Generation: 58521 PopSize: 245550
Generation: 58522 PopSize: 246484
Generation: 58523 PopSize: 247423
Generation: 58524 PopSize: 248365
Generation: 58525 PopSize: 249310
Generation: 58526 PopSize: 250260
Generation: 58527 PopSize: 251212
Generation: 58528 PopSize: 252169
Generation: 58529 PopSize: 253129
Generation: 58530 PopSize: 254093
Generation: 58531 PopSize: 255060
Generation: 58532 PopSize: 256031
Generation: 58533 PopSize: 257006
Generation: 58534 PopSize: 257984
Generation: 58535 PopSize: 258966
Generation: 58536 PopSize: 259952
Generation: 58537 PopSize: 260942
Generation: 58538 PopSize: 261936
Generation: 58539 PopSize: 262933
Generation: 58540 PopSize: 263934
Generation: 58541 PopSize: 264939
Generation: 58542 PopSize: 265947
Generation: 58543 PopSize: 266960
Generation: 58544 PopSize: 267976
Generation: 58545 PopSize: 268997
Generation: 58546 PopSize: 270021
Generation: 58547 PopSize: 271049
Generation: 58548 PopSize: 272081
Generation: 58549 PopSize: 273117
Generation: 58550 PopSize: 274156
Generation: 58551 PopSize: 275200
Generation: 58552 PopSize: 276248
Generation: 58553 PopSize: 277300
Generation: 58554 PopSize: 278355
Generation: 58555 PopSize: 279415
Generation: 58556 PopSize: 280479
Generation: 58557 PopSize: 281547
Generation: 58558 PopSize: 282619
Generation: 58559 PopSize: 283695
Generation: 58560 PopSize: 284775
Generation: 58561 PopSize: 285859
Generation: 58562 PopSize: 286947
Generation: 58563 PopSize: 288040
Generation: 58564 PopSize: 289136
Generation: 58565 PopSize: 290237
Generation: 58566 PopSize: 291342
Generation: 58567 PopSize: 292451
Generation: 58568 PopSize: 293565
Generation: 58569 PopSize: 294683
Generation: 58570 PopSize: 295804
Generation: 58571 PopSize: 296931
Generation: 58572 PopSize: 298061
Generation: 58573 PopSize: 299196
Generation: 58574 PopSize: 300335
Generation: 58575 PopSize: 301478
Generation: 58576 PopSize: 302626
Generation: 58577 PopSize: 303778
Generation: 58578 PopSize: 304935
Generation: 58579 PopSize: 306096
Generation: 58580 PopSize: 307261
Generation: 58581 PopSize: 308431
Generation: 58582 PopSize: 309605
Generation: 58583 PopSize: 310784
Generation: 58584 PopSize: 311967
Generation: 58585 PopSize: 313155
Generation: 58586 PopSize: 314347
Generation: 58587 PopSize: 315544
Generation: 58588 PopSize: 316746
Generation: 58589 PopSize: 317951
Generation: 58590 PopSize: 319162
Generation: 58591 PopSize: 320377
Generation: 58592 PopSize: 321597
Generation: 58593 PopSize: 322821
Generation: 58594 PopSize: 324050
Generation: 58595 PopSize: 325284
Generation: 58596 PopSize: 326522
Generation: 58597 PopSize: 327766
Generation: 58598 PopSize: 329013
Generation: 58599 PopSize: 330266
Generation: 58600 PopSize: 331523
Generation: 58601 PopSize: 332786
Generation: 58602 PopSize: 334053
Generation: 58603 PopSize: 335324
Generation: 58604 PopSize: 336601
Generation: 58605 PopSize: 337883
Generation: 58606 PopSize: 339169
Generation: 58607 PopSize: 340460
Generation: 58608 PopSize: 341757
Generation: 58609 PopSize: 343058
Generation: 58610 PopSize: 344364
Generation: 58611 PopSize: 345675
Generation: 58612 PopSize: 346991
Generation: 58613 PopSize: 348312
Generation: 58614 PopSize: 349638
Generation: 58615 PopSize: 350969
Generation: 58616 PopSize: 352305
Generation: 58617 PopSize: 353647
Generation: 58618 PopSize: 354993
Generation: 58619 PopSize: 356345
Generation: 58620 PopSize: 357701
Generation: 58621 PopSize: 359063
Generation: 58622 PopSize: 360430
Generation: 58623 PopSize: 361803
Generation: 58624 PopSize: 363180
Generation: 58625 PopSize: 364563
Generation: 58626 PopSize: 365951
Generation: 58627 PopSize: 367344
Generation: 58628 PopSize: 368743
Generation: 58629 PopSize: 370146
Generation: 58630 PopSize: 371556
Generation: 58631 PopSize: 372970
Generation: 58632 PopSize: 374390
Generation: 58633 PopSize: 375816
Generation: 58634 PopSize: 377246
Generation: 58635 PopSize: 378683
Generation: 58636 PopSize: 380124
Generation: 58637 PopSize: 381572
Generation: 58638 PopSize: 383024
Generation: 58639 PopSize: 384483
Generation: 58640 PopSize: 385946
Generation: 58641 PopSize: 387416
Generation: 58642 PopSize: 388891
Generation: 58643 PopSize: 390371
Generation: 58644 PopSize: 391858
Generation: 58645 PopSize: 393350
Generation: 58646 PopSize: 394847
Generation: 58647 PopSize: 396350
Generation: 58648 PopSize: 397859
Generation: 58649 PopSize: 399374
Generation: 58650 PopSize: 400895
Generation: 58651 PopSize: 402421
Generation: 58652 PopSize: 403953
Generation: 58653 PopSize: 405491
Generation: 58654 PopSize: 407035
Generation: 58655 PopSize: 408584
Generation: 58656 PopSize: 410140
Generation: 58657 PopSize: 411702
Generation: 58658 PopSize: 413269
Generation: 58659 PopSize: 414842
Generation: 58660 PopSize: 416422
Generation: 58661 PopSize: 418007
Generation: 58662 PopSize: 419599
Generation: 58663 PopSize: 421196
Generation: 58664 PopSize: 422800
Generation: 58665 PopSize: 424409
Generation: 58666 PopSize: 426025
Generation: 58667 PopSize: 427647
Generation: 58668 PopSize: 429275
Generation: 58669 PopSize: 430910
Generation: 58670 PopSize: 432550
Generation: 58671 PopSize: 434197
Generation: 58672 PopSize: 435850
Generation: 58673 PopSize: 437510
Generation: 58674 PopSize: 439175
Generation: 58675 PopSize: 440847
Generation: 58676 PopSize: 442526
Generation: 58677 PopSize: 444211
Generation: 58678 PopSize: 445902
Generation: 58679 PopSize: 447599
Generation: 58680 PopSize: 449304
Generation: 58681 PopSize: 451014
Generation: 58682 PopSize: 452731
Generation: 58683 PopSize: 454455
Generation: 58684 PopSize: 456185
Generation: 58685 PopSize: 457922
Generation: 58686 PopSize: 459665
Generation: 58687 PopSize: 461415
Generation: 58688 PopSize: 463172
Generation: 58689 PopSize: 464935
Generation: 58690 PopSize: 466706
Generation: 58691 PopSize: 468482
Generation: 58692 PopSize: 470266
Generation: 58693 PopSize: 472056
Generation: 58694 PopSize: 473854
Generation: 58695 PopSize: 475658
Generation: 58696 PopSize: 477469
Generation: 58697 PopSize: 479287
Generation: 58698 PopSize: 481111
Generation: 58699 PopSize: 482943
Generation: 58700 PopSize: 484782
Generation: 58701 PopSize: 486627
Generation: 58702 PopSize: 488480
Generation: 58703 PopSize: 490340
Generation: 58704 PopSize: 492207
Generation: 58705 PopSize: 494081
Generation: 58706 PopSize: 495962
Generation: 58707 PopSize: 497850
Generation: 58708 PopSize: 499745
Generation: 58709 PopSize: 501648
Generation: 58710 PopSize: 503558
Generation: 58711 PopSize: 505475
Generation: 58712 PopSize: 507400
Generation: 58713 PopSize: 509331
Generation: 58714 PopSize: 511270
Generation: 58715 PopSize: 513217
Generation: 58716 PopSize: 515171
Generation: 58717 PopSize: 517132
Generation: 58718 PopSize: 519101
Generation: 58719 PopSize: 521077
Generation: 58720 PopSize: 523061
Generation: 58721 PopSize: 525053
Generation: 58722 PopSize: 527052
Generation: 58723 PopSize: 529058
Generation: 58724 PopSize: 531073
Generation: 58725 PopSize: 533094
Generation: 58726 PopSize: 535124
Generation: 58727 PopSize: 537161
Generation: 58728 PopSize: 539207
Generation: 58729 PopSize: 541259
Generation: 58730 PopSize: 543320
Generation: 58731 PopSize: 545389
Generation: 58732 PopSize: 547465
Generation: 58733 PopSize: 549549
Generation: 58734 PopSize: 551642
Generation: 58735 PopSize: 553742
Generation: 58736 PopSize: 555850
Generation: 58737 PopSize: 557966
Generation: 58738 PopSize: 560091
Generation: 58739 PopSize: 562223
Generation: 58740 PopSize: 564364
Generation: 58741 PopSize: 566512
Generation: 58742 PopSize: 568669
Generation: 58743 PopSize: 570834
Generation: 58744 PopSize: 573007
Generation: 58745 PopSize: 575189
Generation: 58746 PopSize: 577379
Generation: 58747 PopSize: 579577
Generation: 58748 PopSize: 581784
Generation: 58749 PopSize: 583999
Generation: 58750 PopSize: 586222
Generation: 58751 PopSize: 588454
Generation: 58752 PopSize: 590694
Generation: 58753 PopSize: 592943
Generation: 58754 PopSize: 595201
Generation: 58755 PopSize: 597467
Generation: 58756 PopSize: 599741
Generation: 58757 PopSize: 602025
Generation: 58758 PopSize: 604317
Generation: 58759 PopSize: 606618
Generation: 58760 PopSize: 608927
Generation: 58761 PopSize: 611245
Generation: 58762 PopSize: 613573
Generation: 58763 PopSize: 615909
Generation: 58764 PopSize: 618254
Generation: 58765 PopSize: 620607
Generation: 58766 PopSize: 622970
Generation: 58767 PopSize: 625342
Generation: 58768 PopSize: 627723
Generation: 58769 PopSize: 630113
Generation: 58770 PopSize: 632512
Generation: 58771 PopSize: 634920
Generation: 58772 PopSize: 637337
Generation: 58773 PopSize: 639764
0.2 AF Total: 10
0.3 AF Total: 10
8: ESTABLISHED - KEEP MUTATIONS
